709802	7521014	6
709802	67225	7
709802	7521009	8
709802	67230	9
709802	6945882	10
136700	7953511	1
136700	1004891	2
136700	8723616	3
136700	236759	4
136700	7757423	5
136700	1567759	6
136700	22062	7
136700	8572751	8
136700	8730810	9
136700	3650525	10
1094699	7648652	1
1094699	7648650	2
1094699	8224856	3
1094699	7648655	4
1094699	7648653	5
1094699	2742763	6
1094699	6310889	7
1094699	4418933	8
1094699	1624339	9
1094699	1684953	10
112718	7391920	1
112718	7391921	2
112718	6117895	3
112718	956181	4
112718	6378025	5
112718	6378029	6
112718	6494134	7
112718	1500480	8
112718	6378024	9
112718	1500479	10
727699	4754629	1
727699	4754624	2
727699	7588841	3
727699	3141992	4
727699	8134900	5
727699	2583999	6
727699	390502	7
727699	1669528	8
727699	5949930	9
727699	8698148	10
550331	6983118	1
550331	6907500	2
550331	7736509	3
550331	5822236	4
550331	2087282	5
550331	3864234	6
550331	3429277	7
550331	517565	8
550331	5822238	9
550331	4892310	10
688218	7644660	1
688218	7644664	2
688218	7644666	3
688218	647932	4
688218	8739077	5
688218	647929	6
688218	647927	7
688218	4214278	8
688218	6106598	9
688218	7644669	10
15039	7366186	1
15039	7366188	2
15039	7366190	3
15039	7366194	4
15039	7366192	5
15039	7366191	6
15039	7366189	7
15039	8177702	8
15039	729865	9
15039	3536588	10
323998	7074375	1
323998	7074377	2
323998	7074372	3
323998	3509542	4
323998	3509541	5
323998	728695	6
323998	957964	7
323998	2966211	8
323998	4057916	9
323998	5802964	10
177221	1505612	1
177221	6241576	2
177221	177132	3
177221	4374412	4
177221	1831330	5
177221	1505611	6
177221	5644353	7
177221	4929389	8
177221	6238436	9
177221	8455530	10
782417	1457997	1
782417	1589914	2
782417	1040101	3
782417	775720	4
782417	1149665	5
782417	1040098	6
782417	1589910	7
782417	1149659	8
782417	509173	9
782417	6440627	10
1093399	7751311	1
1093399	2275219	2
1093399	5034886	3
1093399	950105	4
1093399	750614	5
1093399	8531065	6
1093399	993761	7
1093399	7751316	8
1093399	8531068	9
1093399	5344465	10
690508	4434854	1
690508	4398963	2
690508	7807185	3
690508	6709633	4
690508	3776445	5
690508	5499629	6
690508	812134	7
690508	5906922	8
690508	894326	9
690508	6137468	10
1045709	7073254	1
1045709	6314024	2
1045709	1529472	3
1045709	4289835	4
1045709	4513782	5
1045709	1211250	6
1045709	4289843	7
1045709	3029544	8
1045709	2919259	9
1045709	273836	10
1088800	7091089	1
1088800	7091086	2
1088800	7091092	3
1088800	7091085	4
1088800	1666155	5
1088800	658332	6
1088800	1750750	7
1088800	658333	8
1088800	7091088	9
1088800	178042	10
739671	7535968	1
739671	550335	2
739671	7595175	3
739671	1736087	4
739671	2242238	5
739671	3791697	6
739671	3477369	7
739671	1499179	8
739671	7486262	9
739671	550337	10
59426	5487696	1
59426	5487699	2
59426	6917926	3
59426	3830932	4
59426	3685755	5
59426	5487697	6
59426	1748463	7
59426	5487701	8
59426	5487693	9
59426	6917923	10
1007473	7251748	1
1007473	7251742	2
1007473	1394482	3
1007473	7231460	4
1007473	2926083	5
1007473	3797232	6
1007473	213626	7
1007473	7251750	8
1007473	3898740	9
1007473	6260864	10
1045717	7193044	1
1045717	7193046	2
1045717	7193048	3
1045717	7193042	4
1045717	7193043	5
1045717	4134106	6
1045717	913728	7
1045717	6132110	8
1045717	3361359	9
1045717	4424961	10
776609	55922	1
776609	1379913	2
776609	418905	3
776609	418900	4
776609	7853035	5
776609	7853030	6
776609	1379906	7
776609	1869207	8
776609	1379909	9
776609	1379911	10
1079086	1781858	1
1079086	1781859	2
1079086	6905907	3
1079086	6312463	4
1079086	5495813	5
1079086	2298461	6
1079086	6905905	7
1079086	1781854	8
1079086	3209453	9
1079086	8632295	10
436586	3496047	1
436586	7712592	2
436586	4248350	3
436586	6598500	4
436586	7712590	5
436586	7712594	6
436586	7712589	7
436586	4248353	8
436586	5236148	9
436586	4248348	10
549342	5429613	1
549342	7708996	2
549342	276743	3
549342	2996838	4
549342	2359577	5
549342	1975832	6
549342	7708990	7
549342	8604475	8
549342	2324772	9
549342	3160391	10
782426	8043890	1
782426	8416067	2
782426	7122076	3
782426	3847415	4
782426	3847410	5
782426	223593	6
782426	3847414	7
782426	6383119	8
782426	1658578	9
782426	4515268	10
512087	5815233	1
512087	3059835	2
512087	7364034	3
512087	1008588	4
512087	8317521	5
512087	159724	6
512087	3059834	7
512087	8317522	8
512087	159721	9
512087	2227693	10
180887	8005388	1
180887	8005385	2
180887	8005387	3
180887	8005389	4
180887	8005392	5
180887	6174154	6
180887	4154638	7
180887	8005391	8
180887	6174159	9
180887	6174156	10
1019433	7913674	1
1019433	6047447	2
1019433	5028423	3
1019433	3182136	4
1019433	1662982	5
1019433	1396941	6
1019433	8661177	7
1019433	6031924	8
1019433	1662977	9
1019433	4603761	10
816289	7743756	1
816289	7780133	2
816289	148701	3
816289	7743751	4
816289	7743752	5
816289	7490132	6
816289	8247171	7
816289	7780128	8
816289	7780135	9
816289	5545702	10
608197	4401391	1
608197	7576783	2
608197	4401395	3
608197	943475	4
608197	8838741	5
608197	943478	6
608197	3559505	7
608197	2003866	8
608197	1339018	9
608197	651421	10
993627	1573923	1
993627	1713951	2
993627	7970638	3
993627	1713949	4
993627	190671	5
993627	3720219	6
993627	1031195	7
993627	7091666	8
993627	2510981	9
993627	1281542	10
191536	4421783	1
191536	860735	2
191536	4421785	3
191536	7328608	4
191536	5050845	5
191536	787574	6
191536	6048682	7
191536	1603032	8
191536	6051014	9
191536	2519992	10
1033725	4850314	1
1033725	2512803	2
1033725	1755568	3
1033725	325136	4
1033725	2162762	5
1033725	7030144	6
1033725	6709020	7
1033725	2641898	8
1033725	6758467	9
1033725	2887275	10
212236	3262668	1
212236	7355646	2
212236	7355638	3
212236	5654135	4
212236	4844726	5
212236	5654142	6
212236	302595	7
212236	5654134	8
212236	2812060	9
212236	5966103	10
991044	8546444	1
991044	7251848	2
991044	4249810	3
991044	5028138	4
991044	2304938	5
991044	1856984	6
991044	1157483	7
991044	6490539	8
991044	3652961	9
991044	5703308	10
238886	2237898	1
238886	2237895	2
238886	405865	3
238886	8328958	4
238886	5999114	5
238886	5066019	6
238886	5635656	7
238886	5635659	8
238886	2237900	9
238886	4814460	10
812734	603526	1
812734	1230145	2
812734	5991051	3
812734	2734840	4
812734	5861854	5
812734	784500	6
812734	8134860	7
812734	7393096	8
812734	2869999	9
812734	221432	10
951820	7845879	1
951820	4019699	2
951820	2529437	3
951820	7845881	4
951820	6673878	5
951820	4019695	6
951820	225573	7
951820	3536988	8
951820	3811395	9
951820	3536987	10
212251	8002700	1
212251	7563952	2
212251	861703	3
212251	7767829	4
212251	7563955	5
212251	6214299	6
212251	516530	7
212251	7563951	8
212251	5781078	9
212251	1871032	10
900077	1403714	1
900077	8412423	2
900077	1291328	3
900077	4526024	4
900077	8403137	5
900077	4817868	6
900077	1403712	7
900077	8173601	8
900077	4817867	9
900077	4817869	10
900076	3640732	1
900076	6653029	2
900076	3640725	3
900076	3640728	4
900076	1230301	5
900076	3640729	6
900076	3640730	7
900076	390967	8
900076	5833341	9
900076	5491383	10
741970	2645508	1
741970	7609703	2
741970	2549617	3
741970	3093193	4
741970	7231612	5
741970	8075040	6
741970	7609702	7
741970	3638415	8
741970	7609700	9
741970	2645512	10
1064852	910712	1
1064852	370390	2
1064852	558514	3
1064852	7959564	4
1064852	904323	5
1064852	5494004	6
1064852	6378099	7
1064852	8527854	8
1064852	5063666	9
1064852	6508613	10
508855	2053659	1
508855	86200	2
508855	2657810	3
508855	7565969	4
508855	6871119	5
508855	6637557	6
508855	777061	7
508855	8194111	8
508855	910337	9
508855	378450	10
1019405	1926651	1
1019405	8476220	2
1019405	3752415	3
1019405	5640394	4
1019405	310792	5
1019405	3501315	6
1019405	8476214	7
1019405	5678527	8
1019405	7922815	9
1019405	1725735	10
592192	8256984	1
592192	2276026	2
592192	7441913	3
592192	7441912	4
592192	750987	5
592192	2276027	6
592192	2276022	7
592192	7441911	8
592192	2276030	9
592192	4673822	10
690565	3496615	1
690565	5451317	2
690565	5159352	3
690565	311263	4
690565	221072	5
690565	2566359	6
690565	5912722	7
690565	4336385	8
690565	5507832	9
690565	7590019	10
142579	4166910	1
142579	7532377	2
142579	7532383	3
142579	7532376	4
142579	7532374	5
142579	7532380	6
142579	7532379	7
142579	7532382	8
142579	5432340	9
142579	8505937	10
992367	2814774	1
992367	2998569	2
992367	8026973	3
992367	6833537	4
992367	8603881	5
992367	795398	6
992367	5612558	7
992367	795399	8
992367	795396	9
992367	7280038	10
676275	7594512	1
676275	4456195	2
676275	374279	3
676275	7594513	4
676275	2499345	5
676275	7323956	6
676275	7699265	7
676275	7699262	8
676275	7323957	9
676275	4217479	10
992365	7280069	1
992365	7280063	2
992365	7280070	3
992365	6865277	4
992365	6898474	5
992365	7280067	6
992365	7280066	7
992365	7559714	8
992365	959427	9
992365	8180335	10
1033718	3674280	1
1033718	1227828	2
1033718	1441141	3
1033718	1110531	4
1033718	2205282	5
1033718	648797	6
1033718	6253137	7
1033718	6875895	8
1033718	244772	9
1033718	8651090	10
991032	5080329	1
991032	7283270	2
991032	7283271	3
991032	7283267	4
991032	7283273	5
991032	674894	6
991032	5141432	7
991032	7283264	8
991032	4004854	9
991032	6771916	10
992363	2400792	1
992363	4916892	2
992363	7929761	3
992363	7273937	4
992363	4117177	5
992363	2423141	6
992363	7774174	7
992363	338375	8
992363	1012095	9
992363	5183124	10
741977	1629217	1
741977	7316036	2
741977	813213	3
741977	5067746	4
741977	6176229	5
741977	1961709	6
741977	1541544	7
741977	3878423	8
741977	4972599	9
741977	8577895	10
900062	7861840	1
900062	2963679	2
900062	981333	3
900062	981335	4
900062	4986934	5
900062	7007696	6
900062	2065994	7
900062	4597916	8
900062	1734166	9
900062	5258509	10
1050275	7185094	1
1050275	7185090	2
1050275	7185093	3
1050275	7185095	4
1050275	1116720	5
1050275	7185091	6
1050275	7185089	7
1050275	3206140	8
1050275	7185096	9
1050275	1222870	10
913568	8092018	1
913568	6210535	2
913568	8195574	3
913568	4366182	4
913568	6691004	5
913568	1461681	6
913568	8663269	7
913568	4366180	8
913568	299615	9
913568	6691005	10
492681	6926627	1
492681	5389481	2
492681	1964212	3
492681	3389849	4
492681	6926624	5
492681	2575764	6
492681	5740931	7
492681	6926629	8
492681	3389854	9
492681	3861019	10
1088816	1531235	1
1088816	7090970	2
1088816	7090968	3
1088816	7293616	4
1088816	4510213	5
1088816	4764396	6
1088816	4818286	7
1088816	7934832	8
1088816	4151919	9
1088816	7090963	10
912234	1558243	1
912234	4982959	2
912234	7936816	3
912234	4517469	4
912234	476749	5
912234	3607677	6
912234	2875017	7
912234	3607674	8
912234	1581241	9
912234	4517470	10
1019414	7234958	1
1019414	7288631	2
1019414	7234957	3
1019414	7234954	4
1019414	7234950	5
1019414	6239320	6
1019414	2868801	7
1019414	5613367	8
1019414	1081218	9
1019414	5613368	10
575616	7563586	1
575616	7416269	2
575616	7416268	3
575616	7416276	4
575616	7416274	5
575616	7416275	6
575616	7416267	7
575616	7416271	8
575616	7416272	9
575616	694509	10
783781	1353571	1
783781	2446234	2
783781	1020343	3
783781	7686062	4
783781	671634	5
783781	3526593	6
783781	2026630	7
783781	523018	8
783781	7863235	9
783781	7205052	10
307008	5746159	1
307008	4416958	2
307008	6425188	3
307008	8467791	4
307008	5573394	5
307008	5746155	6
307008	1464394	7
307008	972941	8
307008	6371778	9
307008	6247263	10
1033703	8740338	1
1033703	7763417	2
1033703	2990306	3
1033703	2439113	4
1033703	2439112	5
1033703	8020899	6
1033703	7763416	7
1033703	8358039	8
1033703	7204602	9
1033703	4613760	10
307005	7713249	1
307005	6243857	2
307005	6658271	3
307005	6354554	4
307005	6243862	5
307005	5695029	6
307005	4402891	7
307005	3482220	8
307005	7577395	9
307005	81378	10
72435	7992761	1
72435	7992757	2
72435	7992756	3
72435	5975251	4
72435	7992754	5
72435	3764138	6
72435	5572088	7
72435	5975247	8
72435	7992758	9
72435	3571836	10
335910	7744036	1
335910	6883309	2
335910	6883311	3
335910	6883313	4
335910	6883308	5
335910	6883310	6
335910	6883306	7
335910	3904072	8
335910	2879506	9
335910	3904069	10
521801	7610381	1
521801	7862141	2
521801	7779250	3
521801	7862145	4
521801	7779248	5
521801	8609205	6
521801	7799153	7
521801	7779254	8
521801	7610379	9
521801	8025873	10
58130	3099707	1
58130	8287802	2
58130	4263449	3
58130	4771756	4
58130	309412	5
58130	4771751	6
58130	6938295	7
58130	948043	8
58130	309407	9
58130	3206737	10
200296	5249570	1
200296	8343681	2
200296	7765790	3
200296	5577933	4
200296	3173758	5
200296	1520189	6
200296	6357427	7
200296	7638772	8
200296	2918902	9
200296	4542741	10
1087514	7101447	1
1087514	7101449	2
1087514	7101444	3
1087514	6344859	4
1087514	7101445	5
1087514	5180232	6
1087514	1551258	7
1087514	574643	8
1087514	7637274	9
1087514	7101446	10
634412	7805135	1
634412	8718675	2
634412	8718677	3
634412	5128996	4
634412	7682319	5
634412	6066860	6
634412	2998029	7
634412	4956986	8
634412	514294	9
634412	5128997	10
913579	8000310	1
913579	7875839	2
913579	4196637	3
913579	6707822	4
913579	4855953	5
913579	4196641	6
913579	8000307	7
913579	4855951	8
913579	2557037	9
913579	8000305	10
1088845	4509146	1
1088845	7090684	2
1088845	3013184	3
1088845	2560922	4
1088845	2560923	5
1088845	3195318	6
1088845	2560925	7
1088845	2583168	8
1088845	415103	9
1088845	3842469	10
978057	7731945	1
978057	7731943	2
978057	7731946	3
978057	7731942	4
978057	7731947	5
978057	1360686	6
978057	2292184	7
978057	4567167	8
978057	2409126	9
978057	2447657	10
563652	7176682	1
563652	541610	2
563652	5693106	3
563652	8166240	4
563652	8396596	5
563652	3632352	6
563652	8126176	7
563652	6891872	8
563652	7545627	9
563652	523277	10
1092095	173304	1
1092095	173300	2
1092095	7541862	3
1092095	173305	4
1092095	8485253	5
1092095	942123	6
1092095	942124	7
1092095	6870726	8
1092095	173307	9
1092095	7607268	10
237561	803785	1
237561	5995107	2
237561	4527456	3
237561	6220226	4
237561	2205018	5
237561	2388004	6
237561	6280430	7
237561	803790	8
237561	3261362	9
237561	3465983	10
992340	959495	1
992340	4752760	2
992340	4094527	3
992340	7102312	4
992340	7044110	5
992340	6143278	6
992340	4593851	7
992340	81490	8
992340	7865912	9
992340	4944579	10
1092093	1783238	1
1092093	5513817	2
1092093	7859449	3
1092093	1783239	4
1092093	6279221	5
1092093	7859453	6
1092093	7859456	7
1092093	8596490	8
1092093	6279223	9
1092093	7859458	10
740624	7564766	1
740624	7564765	2
740624	7564763	3
740624	7564771	4
740624	7564762	5
740624	7564770	6
740624	8334672	7
740624	6765876	8
740624	204945	9
740624	1735525	10
278074	1806112	1
278074	5731850	2
278074	3155026	3
278074	6158696	4
278074	5151267	5
278074	3307436	6
278074	5151263	7
278074	8358446	8
278074	1776333	9
278074	6812714	10
29612	7725921	1
29612	76660	2
29612	650617	3
29612	650611	4
29612	2762148	5
29612	650613	6
29612	650614	7
29612	8833595	8
29612	7888164	9
29612	7414402	10
1050253	4102199	1
1050253	3946199	2
1050253	3946200	3
1050253	4827527	4
1050253	4038862	5
1050253	4204185	6
1050253	50787	7
1050253	58139	8
1050253	58138	9
1050253	4615431	10
1088832	7631553	1
1088832	1071910	2
1088832	1714645	3
1088832	7090824	4
1088832	1071919	5
1088832	1071918	6
1088832	178929	7
1088832	734229	8
1088832	6983663	9
1088832	8588944	10
1062223	7167070	1
1062223	7167065	2
1062223	7167066	3
1062223	7167072	4
1062223	7167069	5
1062223	7167074	6
1062223	7167068	7
1062223	7167071	8
1062223	3058085	9
1062223	2737045	10
17635	4535859	1
17635	7414806	2
17635	3283893	3
17635	6581421	4
17635	4091923	5
17635	6204100	6
17635	7414799	7
17635	2725286	8
17635	2802478	9
17635	4888347	10
65488	7725406	1
65488	3877984	2
65488	6601451	3
65488	158342	4
65488	6592824	5
65488	671770	6
65488	6807972	7
65488	6176551	8
65488	8613720	9
65488	4666391	10
822218	2019391	1
822218	6522825	2
822218	2872840	3
822218	7201862	4
822218	3706722	5
822218	7239600	6
822218	3447591	7
822218	6522823	8
822218	2351910	9
822218	8395441	10
823549	4335963	1
823549	4335968	2
823549	8369666	3
823549	1969012	4
823549	6346449	5
823549	4092351	6
823549	4092347	7
823549	2785302	8
823549	1969004	9
823549	3190988	10
1083846	6614955	1
1083846	7140404	2
1083846	8411438	3
1083846	909916	4
1083846	2123924	5
1083846	5207629	6
1083846	934835	7
1083846	6814977	8
1083846	6558953	9
1083846	4507621	10
263889	6964672	1
263889	276429	2
263889	1771252	3
263889	2576994	4
263889	6351802	5
263889	7392870	6
263889	3894865	7
263889	5791845	8
263889	6248428	9
263889	8575931	10
1094501	399614	1
1094501	8134461	2
1094501	8134465	3
1094501	8134460	4
1094501	5233729	5
1094501	6391326	6
1094501	6113825	7
1094501	8762065	8
1094501	6113822	9
1094501	5588795	10
1058885	5784612	1
1058885	8054201	2
1058885	7104461	3
1058885	5784608	4
1058885	8054204	5
1058885	7170529	6
1058885	167237	7
1058885	7170532	8
1058885	3296774	9
1058885	6830370	10
1576	352749	1
1576	4732002	2
1576	5791309	3
1576	4323851	4
1576	1318476	5
1576	5903855	6
1576	6446453	7
1576	5634654	8
1576	2560681	9
1576	1948962	10
489257	6711885	1
489257	2085968	2
489257	3243231	3
489257	5911183	4
489257	2085966	5
489257	784233	6
489257	532037	7
489257	2085967	8
489257	784230	9
489257	368985	10
125996	128574	1
125996	7317004	2
125996	7317001	3
125996	7317008	4
125996	7317002	5
125996	7317000	6
125996	7317005	7
125996	128576	8
125996	7317007	9
125996	128577	10
148633	7459176	1
148633	7459179	2
148633	4456663	3
148633	4230777	4
148633	7459180	5
148633	6404938	6
148633	7459181	7
148633	5447492	8
148633	7740809	9
148633	1897524	10
527853	5961158	1
527853	4075703	2
527853	437107	3
527853	437105	4
527853	7690708	5
527853	5303195	6
527853	5414615	7
527853	7930339	8
527853	4505749	9
527853	1689976	10
1044249	5775803	1
1044249	5882228	2
1044249	535906	3
1044249	2872177	4
1044249	2872181	5
1044249	2872182	6
1044249	7195737	7
1044249	6947018	8
1044249	6008539	9
1044249	1012282	10
1083852	7133662	1
1083852	6039625	2
1083852	2210929	3
1083852	7133663	4
1083852	7133668	5
1083852	3798692	6
1083852	2210928	7
1083852	699657	8
1083852	2210927	9
1083852	2210924	10
733510	4744374	1
733510	5397955	2
733510	600144	3
733510	4090120	4
733510	8282533	5
733510	7031025	6
733510	290091	7
733510	575275	8
733510	8510477	9
733510	7424940	10
1044244	6521949	1
1044244	7195779	2
1044244	2488091	3
1044244	7195770	4
1044244	3911132	5
1044244	7195778	6
1044244	3141497	7
1044244	7195771	8
1044244	6751567	9
1044244	6751562	10
694063	1134072	1
694063	8711106	2
694063	8711100	3
694063	1356558	4
694063	8711099	5
694063	1356556	6
694063	4657162	7
694063	7446112	8
694063	3357377	9
694063	3627409	10
810242	2796950	1
810242	7465921	2
810242	1307553	3
810242	1375895	4
810242	2796952	5
810242	1307552	6
810242	1069901	7
810242	8082293	8
810242	1307556	9
810242	7729681	10
1083839	7133802	1
1083839	7133806	2
1083839	1319386	3
1083839	5290467	4
1083839	1319387	5
1083839	1319381	6
1083839	5990071	7
1083839	7133799	8
1083839	2746050	9
1083839	3184626	10
993492	6355391	1
993492	7813757	2
993492	8741871	3
993492	5706516	4
993492	7730676	5
993492	7996199	6
993492	5137273	7
993492	7813755	8
993492	8038318	9
993492	5877317	10
1070546	7535224	1
1070546	5206292	2
1070546	5206289	3
1070546	7158201	4
1070546	7158205	5
1070546	7158207	6
1070546	7158204	7
1070546	7525711	8
1070546	6723329	9
1070546	460111	10
762059	4287174	1
762059	2637420	2
762059	8780427	3
762059	7798	4
762059	7797	5
762059	8042886	6
762059	1203681	7
762059	8837702	8
762059	3711286	9
762059	13469	10
1056211	8073873	1
1056211	7174865	2
1056211	5203819	3
1056211	4450931	4
1056211	2006762	5
1056211	2767931	6
1056211	1773829	7
1056211	5231899	8
1056211	2006766	9
1056211	5231894	10
1033580	2661262	1
1033580	3777442	2
1033580	2952818	3
1033580	3777447	4
1033580	4161712	5
1033580	7848591	6
1033580	7848596	7
1033580	7848592	8
1033580	3777445	9
1033580	6555529	10
615219	7129685	1
615219	7404784	2
615219	3865411	3
615219	7404786	4
615219	987848	5
615219	4363401	6
615219	7126152	7
615219	1441579	8
615219	459865	9
615219	4802621	10
1095816	5144135	1
1095816	70082	2
1095816	7560919	3
1095816	7560915	4
1095816	400685	5
1095816	524463	6
1095816	8508702	7
1095816	4545955	8
1095816	7914892	9
1095816	1006987	10
1069556	7830636	1
1069556	7124828	2
1069556	7830637	3
1069556	3549845	4
1069556	3549843	5
1069556	6895820	6
1069556	8202187	7
1069556	870914	8
1069556	5751494	9
1069556	3599046	10
1045567	1762631	1
1045567	7652414	2
1045567	7193375	3
1045567	8133300	4
1045567	6853161	5
1045567	7193368	6
1045567	7193374	7
1045567	7193367	8
1045567	7193370	9
1045567	838127	10
309745	6577492	1
309745	7344573	2
309745	8331833	3
309745	1090653	4
309745	8676483	5
309745	6181460	6
309745	8135447	7
309745	1094682	8
309745	3760514	9
309745	1094683	10
1098090	8641189	1
1098090	8641182	2
1098090	5852923	3
1098090	1823874	4
1098090	2243330	5
1098090	5852921	6
1098090	3264043	7
1098090	3926401	8
1098090	7324674	9
1098090	3207545	10
1019262	1310002	1
1019262	5813418	2
1019262	88154	3
1019262	6234234	4
1019262	1894362	5
1019262	2302104	6
1019262	1310004	7
1019262	5813420	8
1019262	3897017	9
1019262	1863548	10
810210	3684391	1
810210	8139345	2
810210	8092261	3
810210	6921945	4
810210	1923573	5
810210	328230	6
810210	8640102	7
810210	3428187	8
810210	2043441	9
810210	101758	10
64179	2033480	1
64179	6922557	2
64179	6207207	3
64179	5882628	4
64179	5585772	5
64179	3535470	6
64179	892886	7
64179	1237781	8
64179	7988898	9
64179	723374	10
1057539	7172799	1
1057539	8059755	2
1057539	2243561	3
1057539	4974119	4
1057539	7172794	5
1057539	1084276	6
1057539	5983758	7
1057539	1084272	8
1057539	2519434	9
1057539	8059753	10
134014	5383985	1
134014	5515779	2
134014	1235082	3
134014	1753528	4
134014	5515785	5
134014	787743	6
134014	265843	7
134014	7566126	8
134014	4671713	9
134014	635298	10
1095856	7745789	1
1095856	7745787	2
1095856	6550871	3
1095856	6550866	4
1095856	8142396	5
1095856	1493361	6
1095856	6511645	7
1095856	7557547	8
1095856	7956005	9
1095856	7438695	10
1095857	7557436	1
1095857	5535797	2
1095857	858026	3
1095857	858028	4
1095857	3756454	5
1095857	44213	6
1095857	5535796	7
1095857	44207	8
1095857	6826108	9
1095857	7557433	10
424753	6803649	1
424753	3488515	2
424753	2882842	3
424753	2791846	4
424753	7650302	5
424753	3358514	6
424753	2253591	7
424753	705484	8
424753	706351	9
424753	7897475	10
77491	3301301	1
77491	6572644	2
77491	8817104	3
77491	640500	4
77491	3301296	5
77491	1495229	6
77491	5908524	7
77491	3583542	8
77491	640505	9
77491	4180001	10
91790	7946816	1
91790	7946813	2
91790	7946810	3
91790	833928	4
91790	1524592	5
91790	2165640	6
91790	2748458	7
91790	1731332	8
91790	431212	9
91790	8069116	10
980168	7953621	1
980168	7953622	2
980168	7953625	3
980168	8824348	4
980168	8824351	5
980168	1689148	6
980168	419481	7
980168	1658468	8
980168	7953624	9
980168	8207502	10
189174	7885844	1
189174	5730346	2
189174	4575415	3
189174	5120782	4
189174	832396	5
189174	3005983	6
189174	679794	7
189174	203096	8
189174	3613271	9
189174	7885847	10
1094519	7663737	1
1094519	7663734	2
1094519	7663733	3
1094519	4117404	4
1094519	2380921	5
1094519	2428192	6
1094519	7654693	7
1094519	2058496	8
1094519	3031822	9
1094519	3200830	10
1082547	4269222	1
1082547	7144519	2
1082547	7144525	3
1082547	2755385	4
1082547	3682451	5
1082547	6861944	6
1082547	6861939	7
1082547	8289009	8
1082547	4315786	9
1082547	4315785	10
913374	1464599	1
913374	6084985	2
913374	4125198	3
913374	7542482	4
913374	5757226	5
913374	2030964	6
913374	7452480	7
913374	5002406	8
913374	6635482	9
913374	370106	10
1045554	7510902	1
1045554	2188160	2
1045554	154443	3
1045554	2907916	4
1045554	2146304	5
1045554	3232958	6
1045554	6124803	7
1045554	2261275	8
1045554	1102906	9
1045554	182502	10
435412	7563026	1
435412	7563028	2
435412	7563032	3
435412	7563027	4
435412	7563029	5
435412	7563025	6
435412	7563024	7
435412	7563031	8
435412	7563030	9
435412	309286	10
775355	7873835	1
775355	7873840	2
775355	7873839	3
775355	7873834	4
775355	7873837	5
775355	7873836	6
775355	7873842	7
775355	5323510	8
775355	4600984	9
775355	1205836	10
1095845	7558357	1
1095845	6230899	2
1095845	2641408	3
1095845	6080814	4
1095845	8594055	5
1095845	2968192	6
1095845	7558356	7
1095845	5458582	8
1095845	5562788	9
1095845	7558359	10
1058853	7802914	1
1058853	2947071	2
1058853	7742709	3
1058853	2947072	4
1058853	4962099	5
1058853	5057585	6
1058853	5057590	7
1058853	4962105	8
1058853	6605403	9
1058853	5057582	10
836832	4390230	1
836832	913739	2
836832	4390223	3
836832	871863	4
836832	3943185	5
836832	1659368	6
836832	1014812	7
836832	7999830	8
836832	1051329	9
836832	2847628	10
1094509	7664734	1
1094509	8194487	2
1094509	4396802	3
1094509	5353350	4
1094509	1467972	5
1094509	7664732	6
1094509	2997646	7
1094509	2128308	8
1094509	4740713	9
1094509	1484271	10
147337	7510753	1
147337	7510752	2
147337	8794599	3
147337	7749360	4
147337	8794598	5
147337	7510754	6
147337	8272961	7
147337	7749362	8
147337	8501886	9
147337	3128303	10
1082536	3470229	1
1082536	3301259	2
1082536	2366981	3
1082536	3474291	4
1082536	7412357	5
1082536	8014530	6
1082536	8014532	7
1082536	834010	8
1082536	3697933	9
1082536	6150785	10
1083865	7133527	1
1083865	7133523	2
1083865	818360	3
1083865	5861064	4
1083865	6827503	5
1083865	6827498	6
1083865	3828237	7
1083865	1853433	8
1083865	469920	9
1083865	6827496	10
1082531	7144623	1
1082531	7144627	2
1082531	7868261	3
1082531	1342725	4
1082531	8614554	5
1082531	8014532	6
1082531	547782	7
1082531	178652	8
1082531	8077163	9
1082531	8014530	10
1045540	2854911	1
1045540	4836688	2
1045540	992368	3
1045540	3903259	4
1045540	648197	5
1045540	1436279	6
1045540	4836682	7
1045540	6675939	8
1045540	7190547	9
1045540	6733458	10
677519	1239187	1
677519	1239183	2
677519	8520047	3
677519	1239186	4
677519	8520046	5
677519	8520050	6
677519	1239184	7
677519	4721684	8
677519	1239181	9
677519	1239182	10
88160	157842	1
88160	919785	2
88160	157841	3
88160	2145066	4
88160	4522286	5
88160	8072950	6
88160	4522293	7
88160	8298043	8
88160	8298047	9
88160	129011	10
924047	3257174	1
924047	7874761	2
924047	31673	3
924047	7874760	4
924047	5933821	5
924047	6931659	6
924047	1963200	7
924047	2409636	8
924047	4596288	9
924047	1850807	10
640232	3949801	1
640232	2203124	2
640232	996233	3
640232	996226	4
640232	996234	5
640232	996228	6
640232	7512539	7
640232	996232	8
640232	2334434	9
640232	7902423	10
775343	7718635	1
775343	3884813	2
775343	7718628	3
775343	7718631	4
775343	2699149	5
775343	7119097	6
775343	29748	7
775343	348003	8
775343	6930602	9
775343	7718629	10
1095876	7555802	1
1095876	921267	2
1095876	7555809	3
1095876	1818506	4
1095876	8613521	5
1095876	8762815	6
1095876	216924	7
1095876	5563838	8
1095876	5563843	9
1095876	5427040	10
810270	7772282	1
810270	6164548	2
810270	6164543	3
810270	5951576	4
810270	6164547	5
810270	5758195	6
810270	8212659	7
810270	7772288	8
810270	2239390	9
810270	986210	10
1095874	2821813	1
1095874	242629	2
1095874	3098835	3
1095874	2821812	4
